,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,86.54,86.54,86.54,86.54,86.54,79.74,79.74,79.74,79.74,79.74
FIIs,0.0,2.87,2.55,0.27,0.23,0.63,0.38,0.49,0.59,0.68
DIIs,0.0,7.09,7.48,9.78,9.69,15.67,16.1,16.17,16.14,15.88
Public,13.46,3.5,3.43,3.41,3.54,3.95,3.78,3.6,3.52,3.69
No. of Shareholders,32.0,81755.0,77961.0,75811.0,74629.0,74668.0,72319.0,68832.0,67297.0,66992.0
