,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,680,-371,-244,-267,-457,166,184
Cash from Investing Activity,,,,353,-340,-784,-144,-735,-257,-557
Cash from Financing Activity,,,,-585,246,1004,884,972,311,-20
Net Cash Flow,,,,448,-465,-24,473,-220,220,-393
