,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,19.38,33.2,72.43,45.32,62.81,61.39,74.07,54.27,26.54,21.45,15.83,18.04,14.88
Expenses,18.75,33.2,69.14,42.46,63.09,59.97,75.75,50.93,25.39,20.22,15.83,13.71,15.39
Operating Profit,0.63,0.0,3.29,2.86,-0.28,1.42,-1.68,3.34,1.15,1.23,0.00,4.33,-0.51
OPM %,3.25,0.0,4.54,6.31,-0.45,2.31,-2.27,6.15,4.33,5.73,0.00,24.0,-3.43
Other Income,1.51,12.05,1.44,1.13,5.61,1.14,12.09,1.12,0.42,0.91,1.71,0.83,0.3
Interest,3.53,2.58,1.51,1.69,1.84,1.83,1.44,0.33,0.7,1.11,1.44,0.69,0.22
Depreciation,0.2,0.21,0.2,0.2,0.2,0.18,0.2,0.19,0.19,0.16,0.27,0.14,0.14
Profit before tax,-1.59,9.26,3.02,2.1,3.29,0.55,8.77,3.94,0.68,0.87,0.00,4.33,-0.57
Tax %,28.93,27.97,42.72,58.1,15.2,-5.45,45.61,-36.55,79.41,181.61,,16.17,17.54
Net Profit,-0.95,7.06,1.8,1.09,3.07,1.02,4.87,5.69,0.15,-0.71,-0.04,3.63,-0.48
EPS in Rs,-0.34,2.55,0.65,0.39,1.11,0.4,1.75,2.05,0.05,-0.26,-0.01,1.31,-0.17
