,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.66,50.55,50.23,49.89,48.03,37.95,37.81,37.81
FIIs,0.06,0.06,0.06,0.06,4.0,4.0,4.0,4.0
DIIs,0.07,0.03,0.03,0.04,0.03,0.03,0.03,0.03
Government,0.0,1.32,0.0,0.0,2.0,2.59,2.59,2.59
Public,49.21,48.03,49.69,50.01,45.95,55.42,55.57,55.57
No. of Shareholders,14364.0,12604.0,10965.0,10762.0,11323.0,13467.0,15055.0,14411.0
