,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,23.0,24,28,40,56,27,45,26,23
Inventory Days,62.0,62,57,49,48,57,154,112,82
Days Payable,429.0,599,692,739,768,584,1648,807,521
Cash Conversion Cycle,-344.0,-513,-608,-650,-664,-500,-1450,-668,-415
Working Capital Days,-61.0,-100,-113,-81,-102,-77,-42,-30,-12
ROCE %,,3,4,5,5,5,-1,1,10
