,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-51,68,122,115,187,151,41,135,385
Cash from Investing Activity,-150,-103,-229,-260,-289,-598,-66,-45,-283
Cash from Financing Activity,159,18,111,149,113,457,111,-163,-132
Net Cash Flow,-42,-16,4,3,10,9,87,-73,-31
