,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,48.0,68.0,95.0,42.0,97.0,144.0,120.0,192.0,197.0,234.0,253.0,222.0,227.0
Expenses,40.0,48.0,69.0,42.0,63.0,80.0,98.0,104.0,103.0,107.0,113.0,118.0,125.0
Operating Profit,8.0,20.0,26.0,-0.0,34.0,63.0,22.0,88.0,94.0,126.0,140.0,104.0,102.0
OPM %,16.0,29.0,28.0,-0.0,35.0,44.0,18.0,46.0,48.0,54.0,55.0,47.0,45.0
Other Income,6.0,2.0,2.0,2.0,2.0,3.0,8.0,1.0,1.0,1.0,2.0,3.0,3.0
Interest,46.0,45.0,43.0,43.0,45.0,44.0,42.0,43.0,45.0,44.0,45.0,48.0,47.0
Depreciation,27.0,27.0,26.0,26.0,26.0,25.0,27.0,24.0,25.0,24.0,24.0,23.0,23.0
Profit before tax,-60.0,-50.0,-41.0,-67.0,-35.0,-3.0,-39.0,21.0,25.0,59.0,73.0,36.0,35.0
Tax %,10.0,9.0,35.0,11.0,4.0,-62.0,1.0,34.0,22.0,18.0,20.0,24.0,25.0
Net Profit,-54.0,-46.0,-27.0,-60.0,-33.0,-5.0,-39.0,14.0,19.0,49.0,59.0,28.0,26.0
EPS in Rs,-0.47,-0.39,-0.21,-0.51,-0.26,-0.02,-0.31,0.17,0.21,0.5,0.56,0.3,0.29
