,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,30.89,31.24,25.88,23.95,23.62,23.28
FIIs,13.5,23.46,22.83,28.72,24.47,24.82
DIIs,8.95,17.11,15.34,12.16,10.64,13.41
Public,46.28,27.95,35.72,34.99,41.2,38.41
Others,0.37,0.24,0.23,0.18,0.08,0.07
No. of Shareholders,19479.0,35466.0,96628.0,172459.0,244336.0,281003.0
