,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,674.0,1243.0,1366.0,826.0,1551.0,1843.0,1958.0,1728.0,2168.0,2168.0,2150.0,1771.0,2253.0
Expenses,791.0,1130.0,1211.0,862.0,1372.0,1568.0,1674.0,1520.0,1833.0,1854.0,1813.0,1575.0,1939.0
Operating Profit,-117.0,114.0,155.0,-36.0,180.0,275.0,284.0,208.0,335.0,314.0,337.0,197.0,315.0
OPM %,-17.0,9.0,11.0,-4.0,12.0,15.0,15.0,12.0,15.0,14.0,16.0,11.0,14.0
Other Income,58.0,54.0,54.0,-7.0,24.0,26.0,-35.0,28.0,19.0,27.0,-38.0,1036.0,52.0
Interest,75.0,68.0,61.0,55.0,58.0,57.0,57.0,59.0,63.0,70.0,64.0,79.0,89.0
Depreciation,83.0,76.0,71.0,61.0,60.0,60.0,59.0,58.0,58.0,58.0,62.0,60.0,65.0
Profit before tax,-217.0,23.0,78.0,-159.0,86.0,184.0,133.0,118.0,233.0,213.0,173.0,1093.0,212.0
Tax %,37.0,5.0,25.0,1.0,34.0,45.0,-100.0,31.0,30.0,55.0,-13.0,2.0,24.0
Net Profit,-137.0,22.0,58.0,-157.0,56.0,101.0,265.0,82.0,162.0,97.0,196.0,1067.0,161.0
EPS in Rs,-19.98,3.26,8.48,-23.51,8.0,15.06,39.55,12.15,23.86,14.25,29.19,160.01,24.0
