,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,43.05,43.58,44.28,46.78,48.84,49.16,49.15,49.11
FIIs,9.03,10.33,10.7,10.85,6.43,10.21,16.72,17.71
DIIs,15.33,18.56,12.96,10.54,4.29,4.69,5.1,6.0
Public,32.59,27.53,32.07,31.83,40.44,35.94,29.03,27.14
Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
No. of Shareholders,106616.0,106905.0,107637.0,118670.0,176588.0,159562.0,152602.0,158403.0
