,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,61,61,61,61,61,61,61,61,65,67,67,67,69
Reserves,1301,1318,1405,1480,1611,1612,1751,1892,2311,2031,2293,2832,4127
Borrowings,1747,1753,1901,1881,2063,2140,2353,2468,2556,2413,2353,2529,3436
Other Liabilities,875,1032,1056,1227,1170,1425,1925,2219,2790,2220,2654,2758,2879
Total Liabilities,3984,4164,4422,4650,4905,5238,6090,6640,7722,6730,7366,8186,10510
Fixed Assets,1348,1307,1256,1274,1174,1169,1741,1935,2441,2044,1878,1934,2064
CWIP,126,174,174,196,240,412,271,114,40,21,25,36,52
Investments,508,524,515,427,609,640,636,540,598,500,1100,1639,2990
Other Assets,2001,2159,2477,2753,2881,3016,3443,4051,4644,4164,4363,4577,5404
Total Assets,3984,4164,4422,4650,4905,5238,6090,6640,7722,6730,7366,8186,10510
