,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,14,10,-15,-5,-9,-5,10,-6,15
Cash from Investing Activity,0,1,0,7,17,1,-23,4,0
Cash from Financing Activity,-14,-11,15,-2,-5,2,13,2,-15
Net Cash Flow,0,0,0,0,2,-2,0,0,0
