,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2805,2805,2797,2805,2805,2805,2805,2805,2805,2805,3400,3735,3811
Reserves,14764,15776,16672,17827,17422,18562,18430,14572,9064,9441,8181,7780,9016
Borrowings,15065,27482,30043,33219,33790,32925,31697,30456,28761,25635,23129,21236,20605
Other Liabilities,6624,5871,6115,8175,9997,9872,9242,10245,12713,12901,15101,15784,14832
Total Liabilities,39259,51934,55626,62026,64014,64165,62174,58078,53343,50782,49812,48535,48264
Fixed Assets,6572,8976,13839,33634,34515,34851,34881,35903,38574,37190,36308,35776,35227
CWIP,21797,30310,32255,15531,7386,7403,6913,4276,3615,1912,2020,2320,2359
Investments,1415,40,141,861,873,799,280,224,30,36,37,39,40
Other Assets,9474,12607,9391,12001,21240,21112,20100,17675,11124,11644,11447,10401,10638
Total Assets,39259,51934,55626,62026,64014,64165,62174,58078,53343,50782,49812,48535,48264
