,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,62.54,62.54,62.54,62.54,62.54,62.21,62.21,62.21,62.21,62.21
FIIs,4.52,6.98,6.48,4.4,4.29,13.04,12.83,12.83,10.59,10.92
DIIs,14.16,14.82,14.96,16.84,16.86,14.42,15.85,16.06,18.06,16.99
Public,18.79,15.67,16.03,16.22,16.32,10.34,9.1,8.91,9.15,9.89
No. of Shareholders,62539.0,46432.0,43143.0,43390.0,42721.0,40904.0,39396.0,37738.0,34453.0,34479.0
