,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,461.0,497.0,530.0,512.0,566.0,575.0,590.0,717.0,695.0,675.0,724.0,823.0,768.0
Expenses,386.0,427.0,495.0,461.0,505.0,523.0,543.0,672.0,636.0,622.0,691.0,763.0,698.0
Operating Profit,75.0,70.0,36.0,51.0,61.0,52.0,47.0,45.0,59.0,54.0,34.0,60.0,70.0
OPM %,16.0,14.0,7.0,10.0,11.0,9.0,8.0,6.0,8.0,8.0,5.0,7.0,9.0
Other Income,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,7.0,6.0,7.0,7.0
Interest,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,13.0,13.0,13.0,13.0,13.0,13.0,13.0,15.0,16.0,16.0,15.0,16.0,17.0
Profit before tax,61.0,56.0,24.0,38.0,48.0,42.0,38.0,34.0,49.0,44.0,25.0,51.0,59.0
Tax %,30.0,26.0,60.0,5.0,38.0,36.0,-7.0,27.0,19.0,19.0,10.0,31.0,26.0
Net Profit,43.0,42.0,10.0,36.0,29.0,27.0,40.0,25.0,39.0,35.0,23.0,35.0,44.0
EPS in Rs,7.64,7.47,1.64,6.06,4.94,4.51,6.8,4.19,6.63,5.95,3.79,5.88,7.33
