,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1.0,2,1,1,1,1
Inventory Days,40.0,36,27,26,27,20
Days Payable,19.0,22,17,23,23,22
Cash Conversion Cycle,22.0,16,11,4,5,0
Working Capital Days,9.0,2,-5,-8,-7,-7
ROCE %,,20,17,30,21,16
