,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,0,0,0,0,287,,527,,,0
Inventory Days,,584,5,7,48,697,,0,,,0
Days Payable,,0,0,0,0,0,,,,,
Cash Conversion Cycle,,584,5,7,48,984,,527,,,0
Working Capital Days,,309,3,5,42,808,,365,,,-81
ROCE %,,0,0,0,0,0,-0,-0,-0,-0,-0
