,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,41.1,41.1,41.1,41.12,41.14,41.14,41.14,41.14
FIIs,18.07,19.96,15.15,14.33,13.9,14.36,17.82,16.32
DIIs,7.37,1.13,0.85,1.3,0.91,1.35,2.3,0.26
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34
Public,33.46,37.81,42.9,43.26,44.05,43.15,38.4,41.96
No. of Shareholders,41604.0,104609.0,140617.0,132301.0,147754.0,194255.0,192337.0,214311.0
