,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15050.0,15959.0,15387.0,13949.0,18008.0,17587.0,18862.0,15888.0,20803.0,21755.0,23625.0,23280.0,26023.0
Expenses,10441.0,10799.0,10746.0,9860.0,12696.0,11783.0,12769.0,9573.0,13416.0,13924.0,15470.0,13935.0,16073.0
Operating Profit,4609.0,5159.0,4641.0,4090.0,5312.0,5804.0,6093.0,6315.0,7387.0,7831.0,8154.0,9345.0,9950.0
OPM %,31.0,32.0,30.0,29.0,30.0,33.0,32.0,40.0,36.0,36.0,35.0,40.0,38.0
Other Income,2.0,2.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
Interest,2340.0,2258.0,2147.0,2190.0,2382.0,2445.0,2481.0,2564.0,2961.0,3241.0,3436.0,4020.0,4449.0
Depreciation,114.0,124.0,135.0,132.0,138.0,143.0,149.0,157.0,168.0,172.0,181.0,202.0,209.0
Profit before tax,2157.0,2779.0,2358.0,1767.0,2792.0,3249.0,3462.0,3594.0,4258.0,4419.0,4540.0,5125.0,5292.0
Tax %,25.0,25.0,26.0,19.0,28.0,28.0,27.0,28.0,30.0,25.0,27.0,28.0,29.0
Net Profit,1618.0,2082.0,1745.0,1433.0,1998.0,2349.0,2534.0,2578.0,2997.0,3300.0,3335.0,3709.0,3756.0
EPS in Rs,6.2,8.11,6.15,5.23,7.05,7.89,8.46,8.23,9.77,11.19,11.11,12.2,12.09
