,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01,2023-10-01
Promoters,53.69,53.69,53.69,53.69,53.69,50.36,53.28,53.28,53.64,54.16,54.16,51.15
DIIs,0.31,0.31,0.31,0.31,0.31,0.29,0.27,0.27,0.27,0.27,0.27,0.26
Public,46.0,46.0,46.0,46.0,46.0,49.35,46.45,46.45,46.1,45.57,45.57,48.6
No. of Shareholders,1669.0,1666.0,1668.0,1671.0,1671.0,1672.0,1672.0,1672.0,1665.0,1661.0,1660.0,1660.0
