,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.4
Reserves,-0.35,-0.29,-0.31,-0.32,-0.75,-0.85,-0.09,-0.19,-0.25,-0.65,-0.73,-0.23,-0.53
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.97,2.31,4.98
Other Liabilities,0.1,0.06,0.21,0.06,0.06,0.06,0.22,0.08,0.09,0.3,0.3,0.51,0.55
Total Liabilities,2.75,2.77,2.9,2.74,2.31,2.21,3.13,2.89,2.84,3.46,3.54,5.99,8.4
Fixed Assets,0.74,0.71,0.8300000000000001,0.74,0.78,0.8,0.05,0.01,0.04,0.13,0.1,0.15,0.18
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.76,0.65,0.84,0.81,0.93,0.61,2.11,0.65,1.01,0.01,0.33,0.0,0.0
Other Assets,1.25,1.41,1.23,1.19,0.6000000000000001,0.8,0.97,2.23,1.79,3.32,3.11,5.84,8.22
Total Assets,2.75,2.77,2.9,2.74,2.31,2.21,3.13,2.89,2.84,3.46,3.54,5.99,8.4
