,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,191.0,216.0,339.0,230.0,220.0,205.0,384.0,329.0,274.0,277.0,308.0,302.0,275.0
Expenses,164.0,183.0,255.0,220.0,181.0,175.0,302.0,295.0,237.0,233.0,285.0,276.0,234.0
Operating Profit,27.0,33.0,84.0,10.0,39.0,30.0,82.0,34.0,37.0,44.0,23.0,26.0,41.0
OPM %,14.0,15.0,25.0,4.0,18.0,15.0,21.0,10.0,14.0,16.0,7.0,9.0,15.0
Other Income,1.0,9.0,6.0,8.0,9.0,7.0,16.0,12.0,14.0,14.0,10.0,14.0,11.0
Interest,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
Depreciation,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
Profit before tax,19.0,34.0,82.0,10.0,40.0,28.0,90.0,38.0,43.0,48.0,23.0,30.0,43.0
Tax %,21.0,21.0,23.0,40.0,25.0,25.0,29.0,24.0,26.0,19.0,30.0,20.0,19.0
Net Profit,15.0,27.0,63.0,6.0,30.0,21.0,64.0,29.0,32.0,39.0,16.0,24.0,35.0
EPS in Rs,2.29,3.86,8.86,0.86,4.29,3.0,9.01,4.15,4.72,5.57,2.29,3.48,5.08
