,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01
Sales,1043.0,554.0,1088.0,1008.0,1080.0,660.0,1121.0,1137.0,1289.0,942.0,1242.0,1167.0,389.0
Expenses,1016.0,548.0,1065.0,990.0,1050.0,647.0,1096.0,1111.0,1256.0,917.0,1209.0,1137.0,525.0
Operating Profit,27.0,7.0,23.0,18.0,30.0,13.0,25.0,27.0,33.0,25.0,33.0,30.0,-137.0
OPM %,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,-35.0
Other Income,5.0,7.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,3.0
Interest,18.0,12.0,15.0,14.0,21.0,15.0,20.0,19.0,20.0,17.0,22.0,18.0,15.0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Profit before tax,13.0,0.0,9.0,8.0,11.0,1.0,10.0,11.0,15.0,8.0,12.0,12.0,-150.0
Tax %,21.0,26.0,24.0,24.0,29.0,21.0,21.0,29.0,30.0,27.0,27.0,27.0,8.0
Net Profit,10.0,0.0,7.0,6.0,8.0,1.0,8.0,8.0,10.0,6.0,8.0,8.0,-137.0
EPS in Rs,1.22,0.02,0.79,0.71,0.88,0.12,0.88,0.9,1.22,0.72,0.98,0.99,-16.02
