,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.35,59.82,58.32,58.15
FIIs,15.94,20.15,20.3,21.76
DIIs,5.77,5.8,8.15,5.5
Public,12.94,13.95,13.25,14.56
Others,0.0,0.27,0.0,0.0
No. of Shareholders,98073.0,209626.0,218991.0,194987.0
