,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,349.0,385.0,362.0,378.0,436.0,563.0,626.0,729.0,846.0,986.0,1009.0,967.0,1015.0
Expenses,307.0,340.0,313.0,332.0,380.0,502.0,570.0,644.0,743.0,861.0,877.0,840.0,886.0
Operating Profit,42.0,45.0,50.0,46.0,56.0,61.0,56.0,85.0,103.0,125.0,132.0,127.0,128.0
OPM %,12.0,12.0,14.0,12.0,13.0,11.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0
Other Income,5.0,9.0,-1.0,4.0,2.0,5.0,8.0,15.0,2.0,8.0,15.0,11.0,4.0
Interest,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,7.0,5.0,7.0,7.0
Depreciation,7.0,7.0,6.0,7.0,7.0,10.0,15.0,20.0,19.0,22.0,21.0,21.0,21.0
Profit before tax,39.0,46.0,42.0,43.0,50.0,55.0,47.0,76.0,82.0,103.0,120.0,110.0,104.0
Tax %,17.0,19.0,16.0,20.0,17.0,16.0,-1.0,6.0,12.0,17.0,14.0,17.0,15.0
Net Profit,33.0,38.0,35.0,34.0,42.0,46.0,47.0,71.0,73.0,85.0,104.0,92.0,88.0
EPS in Rs,5.78,6.62,6.13,5.86,7.28,7.08,7.25,11.01,11.84,13.23,16.27,14.8,14.18
