,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,47.3,47.31,47.31,47.31,47.31,47.31,47.31,47.31
FIIs,9.33,9.12,9.33,9.9,9.6,9.16,8.64,7.85
DIIs,6.33,7.76,8.06,8.13,8.52,8.45,7.38,3.15
Public,37.04,35.82,35.31,34.67,34.59,35.09,36.67,41.68
No. of Shareholders,159891.0,125714.0,112227.0,107011.0,107945.0,105304.0,107440.0,108236.0
