,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,91.0,79,75,79,85
Inventory Days,333.0,365,277,478,642
Days Payable,14.0,44,35,75,54
Cash Conversion Cycle,409.0,400,317,482,672
Working Capital Days,160.0,149,108,165,205
ROCE %,,27,37,35,19
