,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,40,40,40,40,40,40,40,40,40,40,40,40,40
Reserves,402,421,441,439,443,345,353,343,336,355,383,400,419
Borrowings,93,103,73,48,60,89,97,119,96,79,95,121,132
Other Liabilities,110,112,119,84,76,105,114,184,133,72,140,68,57
Total Liabilities,643,675,673,610,619,578,604,685,605,546,656,629,648
Fixed Assets,57,60,64,59,57,183,203,151,168,168,141,141,139
CWIP,0,2,0,1,2,12,0,0,1,0,0,0,0
Investments,98,100,100,100,100,54,34,26,20,37,70,69,77
Other Assets,488,513,509,451,460,329,367,507,417,340,445,418,431
Total Assets,643,675,673,610,619,578,604,685,605,546,656,629,648
