,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,126.31,159.49,199.54,132.58,158.28,229.73,315.55,163.87,245.82,258.19,227.42,166.43,180.08
Expenses,124.31,158.11,190.23,126.2,155.39,224.89,307.71,158.96,242.46,251.32,216.05,157.99,174.97
Operating Profit,2.0,1.38,9.31,6.38,2.89,4.84,7.84,4.91,3.36,6.87,11.37,8.44,5.11
OPM %,1.58,0.87,4.67,4.81,1.83,2.11,2.48,3.0,1.37,2.66,5.0,5.07,2.84
Other Income,1.93,1.82,2.35,0.92,-5.07,1.7,2.34,2.18,2.95,1.87,7.55,1.32,1.49
Interest,1.13,1.28,1.49,1.31,1.33,1.58,1.68,1.91,2.05,2.28,2.64,2.59,2.47
Depreciation,2.36,2.25,2.94,2.27,3.19,2.65,2.82,2.08,2.78,2.13,3.55,2.12,2.12
Profit before tax,0.44,-0.33,7.23,3.72,-6.7,2.31,5.68,3.1,1.48,4.33,12.73,5.05,2.01
Tax %,38.64,-312.12,47.3,26.34,-33.58,35.93,27.46,26.77,37.16,20.32,12.25,24.75,35.32
Net Profit,0.27,-1.36,3.81,2.74,-8.95,1.48,4.12,2.27,0.93,3.45,11.17,3.8,1.3
EPS in Rs,0.07,-0.34,0.96,0.69,-2.26,0.37,1.04,0.57,0.24,0.87,2.82,0.96,0.33
