,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,48,113,170,230,243,118,254,314,325,357,298,656
Cash from Investing Activity,-141,-155,-161,-149,-141,-170,-174,-254,-260,-253,-338,-614
Cash from Financing Activity,92,72,31,-177,-92,53,-53,-52,-34,-26,-45,118
Net Cash Flow,-1,29,41,-96,11,0,27,9,32,77,-85,160
