,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15
FIIs,1.37,1.52,1.39,3.99,5.41,6.28,6.63,5.89
DIIs,18.31,20.05,20.27,18.23,16.84,15.16,14.32,15.24
Public,7.17,5.28,5.2,4.64,4.6,5.41,5.91,5.71
No. of Shareholders,11326.0,14773.0,13690.0,13113.0,14517.0,28759.0,51943.0,50103.0
