,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-3,-1,-1,761,-1,0,-2,0,712,1085
Cash from Investing Activity,,4,0,0,60,-18,1,2,-1,-80,-339
Cash from Financing Activity,,0,0,0,-802,0,0,0,0,-352,-1026
Net Cash Flow,,1,-1,0,19,-19,1,0,0,280,-280
