,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0,0,0,17,0,60,60,0,69,0
Inventory Days,,,,,37,0,,,,182,0
Days Payable,,,,,232,,,,,212,
Cash Conversion Cycle,0.0,0,0,0,-179,0,60,60,0,39,0
Working Capital Days,303.0,1027,23840,103797,-299,-156,-108931,-131772,-68792,-58,-0
ROCE %,,1,-0,-0,2,-8,-49,-53,12,41,21
