,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.1,0.2,0.31,5.09
Reserves,0.08,0.66,4.02,12.79
Borrowings,0.56,1.6800000000000002,3.71,4.3
Other Liabilities,0.03,1.2,1.13,1.78
Total Liabilities,0.77,3.74,9.17,23.96
Fixed Assets,0.01,0.28,0.65,1.18
CWIP,0.0,0.0,0.4,0.0
Investments,0.0,0.0,0.0,0.0
Other Assets,0.76,3.46,8.12,22.78
Total Assets,0.77,3.74,9.17,23.96
