,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.16,0.3,-1.07
Cash from Investing Activity,-0.76,-1.47,-1.86
Cash from Financing Activity,0.6000000000000001,1.18,2.92
Net Cash Flow,0.0,0.0,-0.01
