,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,41.01,108.86,365.00,177.29,253.58,5748.75,533.88,,912.5,,40.56,
Inventory Days,0.00,0.00,0.00,0.00,30.42,16242.5,264.44,,10001.0,,5885.62,
Days Payable,,,,,156.43,22447.5,575.43,,1314.0,,821.25,
Cash Conversion Cycle,41.01,108.86,365.00,177.29,127.57,-456.25,222.89,,9599.5,,5104.93,
Working Capital Days,-12.30,102.46,-237.54,5.21,-11.53,13596.25,452.16,,14113.33,,2960.56,
ROCE %,1.52,1.24,0.31,0.31,0.33,-2.11,-0.36,-2.53,-12.04,0.41,-0.83,-0.83
