,2010-03-01,2011-03-01,2012-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,6,8,8,8,8,10,10
Reserves,1,2,2,2,8,10,12,14,15,16
Borrowings,3,3,4,4,2,4,11,10,13,13
Other Liabilities,4,4,4,8,8,9,10,15,20,20
Total Liabilities,9,10,12,20,25,31,40,47,58,59
Fixed Assets,3,3,3,9,9,11,18,19,20,23
CWIP,0,0,0,0,2,4,0,1,2,0
Investments,0,0,0,0,0,0,0,0,0,0
Other Assets,6,7,9,11,14,16,23,27,36,36
Total Assets,9,10,12,20,25,31,40,47,58,59
