,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,103,103,124,167,167,167,167,167,167,167,167,167,167.0
Reserves,6,26,97,251,266,262,258,268,253,253,255,255,
Borrowings,0,95,146,90,146,138,131,93,201,220,265,258,
Other Liabilities,12,20,21,40,43,31,33,34,21,27,40,45,
Total Liabilities,121,243,388,548,622,598,590,562,642,667,728,725,
Fixed Assets,74,157,250,337,441,448,444,413,507,461,543,517,
CWIP,11,32,42,23,27,5,1,0,0,20,2,8,
Investments,0,0,0,0,0,0,0,0,0,0,1,43,
Other Assets,36,54,96,189,154,146,145,148,135,185,182,155,
Total Assets,121,243,388,548,622,598,590,562,642,667,728,725,
