,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,40.25,40.25,40.25,40.25,40.25,40.25,40.25,40.25,40.25,40.25,41.75,43.0
FIIs,0.09,1.7,1.74,1.76,1.68,1.74,1.85,1.93,2.16,1.93,1.96,2.32
DIIs,0.0,0.0,0.0,0.0,0.0,0.39,0.55,0.55,0.55,0.55,0.78,1.01
Public,59.66,58.05,58.01,57.99,58.07,57.62,57.35,57.28,57.04,57.27,55.52,53.67
No. of Shareholders,104184.0,125702.0,149630.0,140676.0,135827.0,131954.0,128195.0,125251.0,120702.0,117171.0,113265.0,106321.0
