,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,59.83,59.83,59.83,59.83,59.83,59.83,59.83
FIIs,27.29,21.59,21.07,21.05,21.19,20.86,13.87
DIIs,1.23,1.02,2.75,2.75,2.74,2.74,2.73
Public,11.66,17.56,16.36,16.39,16.26,16.58,23.56
No. of Shareholders,381078.0,357175.0,347048.0,337176.0,331014.0,324709.0,367661.0
