,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.49,6.52,8.39,10.13,9.2,9.41,8.81,7.33,7.64,7.28,6.73,7.0,10.26
Expenses,6.17,5.42,6.4,7.23,7.04,7.42,7.38,5.87,6.21,6.08,5.65,5.48,7.6
Operating Profit,1.32,1.1,1.99,2.9,2.16,1.99,1.43,1.46,1.43,1.2,1.08,1.52,2.66
OPM %,17.62,16.87,23.72,28.63,23.48,21.15,16.23,19.92,18.72,16.48,16.05,21.71,25.93
Other Income,-0.0,-0.0,-0.0,-0.0,-0.0,0.5,0.07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Interest,0.08,0.11,0.17,0.22,0.18,0.22,0.08,0.12,0.17,0.08,0.06,0.15,0.05
Depreciation,0.04,0.04,0.04,0.04,0.02,0.13,0.12,0.12,0.12,0.13,0.11,0.13,0.13
Profit before tax,1.2,0.95,1.78,2.64,1.96,2.14,1.3,1.22,1.14,0.99,0.91,1.24,2.48
Tax %,28.33,28.42,30.34,19.7,21.43,21.96,26.92,23.77,28.07,26.26,35.16,28.23,26.61
Net Profit,0.86,0.67,1.25,2.13,1.53,1.67,0.95,0.93,0.82,0.74,0.59,0.9,1.82
EPS in Rs,0.62,0.48,0.9,1.54,1.11,1.21,0.69,0.67,0.59,0.53,0.43,0.65,1.32
