,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,58.0,72,57,92
Inventory Days,165.0,138,106,108
Days Payable,87.0,57,38,41
Cash Conversion Cycle,136.0,153,125,159
Working Capital Days,126.0,133,123,143
ROCE %,,24,11,7
