,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,23.58,22.24,58.37,21.95,68.61,57.49,55.85,39.07,35.37,28.16,69.37,27.34,33.1
Expenses,21.67,19.94,52.87,19.59,63.48,52.08,59.85,37.36,34.0,26.65,67.91,25.83,31.52
Operating Profit,1.91,2.3,5.5,2.36,5.13,5.41,-4.0,1.71,1.37,1.51,1.46,1.51,1.58
OPM %,8.1,10.34,9.42,10.75,7.48,9.41,-7.16,4.38,3.87,5.36,2.1,5.52,4.77
Other Income,0.07,0.04,0.03,0.0,0.0,0.01,0.2,0.04,0.04,0.09,0.09,0.02,0.01
Interest,0.43,0.56,1.21,0.72,1.03,0.79,1.04,0.81,0.8,1.14,1.03,0.94,0.93
Depreciation,0.12,0.03,0.27,0.18,0.18,0.16,0.44,0.16,0.22,0.19,0.33,0.19,0.11
Profit before tax,1.43,1.75,4.05,1.46,3.92,4.47,-5.28,0.78,0.39,0.27,0.19,0.4,0.55
Tax %,30.07,25.71,31.36,26.03,27.04,25.06,30.11,28.21,25.64,25.93,36.84,30.0,27.27
Net Profit,1.0,1.29,1.23,1.08,2.86,3.35,-3.7,0.56,0.3,0.2,0.11,0.29,0.41
EPS in Rs,0.1,0.13,0.11,0.1,0.26,0.31,-0.37,0.05,0.03,0.02,0.01,0.03,0.04
