,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.01,-0.12,0.05,-0.05,0.13,-0.25,-0.18,0.15,0.09,0.09,-0.17,-0.09
Cash from Investing Activity,0.0,0.05,0.0,-0.01,-0.03,-0.02,0.01,-0.04,0.02,0.01,0.03,0.01
Cash from Financing Activity,0.0,0.05,0.0,0.0,-0.04,0.2,0.19,-0.12,-0.11,0.07,0.08,0.07
Net Cash Flow,-0.01,-0.02,0.05,-0.06,0.06,-0.07,0.02,-0.01,0.0,0.17,-0.07,-0.01
