,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,23.82,23.63,21.66,23.09,21.7,9.66,0.0,0.0
FIIs,63.24,53.59,56.19,37.77,33.61,26.81,18.31,22.37
DIIs,3.68,14.18,13.1,11.71,12.74,13.11,13.04,16.08
Public,9.26,8.6,9.06,25.45,28.27,45.51,63.78,59.81
Others,0.0,0.0,0.0,1.98,3.68,4.91,4.88,1.75
No. of Shareholders,63550.0,67552.0,104123.0,242604.0,333306.0,545738.0,522033.0,454303.0
