,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0,0,0,0,1,1,1,1,0,1
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,0.0,0,0,0,0,1,1,1,1,0,1
Working Capital Days,-353.0,-256,-129,-247,-273,-135,-103,-87,-167,81,103
ROCE %,,14,13,13,12,12,12,10,9,10,10
