,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.27,73.27,73.27,73.27,73.27,73.27,73.27,55.46
Public,26.73,26.73,26.73,26.73,26.73,26.73,26.72,44.54
No. of Shareholders,818.0,803.0,816.0,823.0,816.0,884.0,901.0,898.0
