,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,31.94,32.11,37.22,31.52,31.5,27.65,38.85,35.03,45.52,52.82,49.38,43.64,53.71
Expenses,25.43,24.85,28.37,25.4,24.65,22.36,30.38,29.73,35.04,40.52,36.2,33.87,42.19
Operating Profit,6.51,7.26,8.85,6.12,6.85,5.29,8.47,5.3,10.48,12.3,13.18,9.77,11.52
OPM %,20.38,22.61,23.78,19.42,21.75,19.13,21.8,15.13,23.02,23.29,26.69,22.39,21.45
Other Income,-0.07,0.17,0.44,1.2,0.52,0.99,1.04,1.27,1.31,1.47,1.29,0.95,0.6
Interest,0.34,0.21,0.49,0.18,0.22,0.26,0.2,0.06,0.28,0.43,0.38,0.18,0.17
Depreciation,0.78,0.96,0.87,0.76,0.88,1.23,1.19,0.92,1.22,1.45,1.91,1.23,2.02
Profit before tax,5.32,6.26,7.93,6.38,6.27,4.79,8.12,5.59,10.29,11.89,12.18,9.31,9.93
Tax %,32.89,27.32,18.92,25.39,26.16,24.84,25.49,25.04,25.56,23.55,27.75,27.07,26.08
Net Profit,3.58,4.55,6.42,4.77,4.63,3.6,6.05,4.2,7.66,9.09,8.8,6.79,7.34
EPS in Rs,4.16,5.29,7.47,5.55,5.38,4.19,7.04,4.88,8.91,10.57,10.23,7.9,8.54
