,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.0,12.0,11.0,11.0,10.0,12.0,10.0,10.0,9.0,9.0,9.0,8.0,7.0
Expenses,7.0,9.0,8.0,7.0,8.0,9.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0
Operating Profit,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0
OPM %,40.0,30.0,27.0,37.0,24.0,26.0,32.0,39.0,48.0,39.0,39.0,27.0,30.0
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Interest,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,3.0,4.0,4.0,4.0,27.0
Depreciation,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,-5.0,-7.0,-6.0,-6.0,-8.0,-8.0,-6.0,-7.0,-1.0,-3.0,-1.0,-4.0,-28.0
Tax %,-17.0,-10.0,6.0,-8.0,-4.0,-4.0,-9.0,-5.0,-43.0,-9.0,-62.0,-0.0,-1.0
Net Profit,-6.0,-7.0,-5.0,-6.0,-8.0,-8.0,-7.0,-7.0,-2.0,-3.0,-1.0,-4.0,-28.0
EPS in Rs,-5.59,-6.63,-4.96,-5.83,-7.42,-7.28,-6.43,-6.72,-1.57,-3.08,-1.32,-4.05,-25.75
