,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15,15,15,15,15,15,15,15
Reserves,34,34,34,35,37,38,42,44,44,45,45,44,46
Borrowings,13,8,14,13,8,8,19,14,13,14,15,6,8
Other Liabilities,10,9,6,8,8,12,17,14,8,10,9,11,12
Total Liabilities,71,67,68,71,68,73,93,86,81,85,84,76,81
Fixed Assets,30,27,36,35,35,37,49,51,46,44,47,44,42
CWIP,0,0,1,1,2,2,2,0,3,7,0,0,0
Investments,0,0,2,2,4,4,6,8,9,9,9,10,9
Other Assets,41,40,30,33,29,29,36,27,23,26,28,23,30
Total Assets,71,67,68,71,68,73,93,86,81,85,84,76,81
