,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,113.18,119.96,105.54,99.12,126.05,128.21,134.5,119.83,101.94,97.5,111.17,87.62,83.86
Expenses,103.95,105.78,92.86,88.21,112.96,114.92,126.39,113.44,98.76,96.32,108.13,81.99,75.87
Operating Profit,9.23,14.18,12.68,10.91,13.09,13.29,8.11,6.39,3.18,1.18,3.04,5.63,7.99
OPM %,8.16,11.82,12.01,11.01,10.38,10.37,6.03,5.33,3.12,1.21,2.73,6.43,9.53
Other Income,0.2,0.12,0.15,0.1,0.11,0.41,0.47,0.3,0.43,0.52,0.79,0.74,1.09
Interest,0.43,0.21,0.15,0.28,0.27,0.19,0.14,0.22,0.63,0.51,0.48,0.19,0.25
Depreciation,0.68,0.7,0.54,0.65,0.65,0.67,0.65,0.68,0.79,0.78,0.79,0.76,0.73
Profit before tax,8.32,13.39,12.14,10.08,12.28,12.84,7.79,5.79,2.19,0.41,2.56,5.42,8.1
Tax %,25.24,25.69,24.46,25.69,24.92,26.32,26.44,26.08,29.22,34.15,29.3,25.28,25.43
Net Profit,6.22,9.95,9.17,7.48,9.22,9.47,5.73,4.28,1.55,0.27,1.81,4.05,6.04
EPS in Rs,1.22,1.95,1.8,1.47,1.81,1.86,1.12,0.84,0.3,0.05,0.35,0.79,1.18
