,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,5,5,5,5,5,5,5,5,5,5,5
Reserves,8,10,14,14,16,20,30,43,62,88,117,122,132
Borrowings,21,22,37,42,42,42,35,30,23,17,14,5,5
Other Liabilities,23,21,34,30,22,42,34,31,51,37,40,30,33
Total Liabilities,56,57,90,92,84,109,105,109,141,147,176,162,175
Fixed Assets,9,8,42,41,38,36,34,33,37,35,37,40,44
CWIP,11,18,0,0,0,0,0,0,2,7,8,8,4
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,36,32,48,51,46,73,71,76,102,105,131,114,127
Total Assets,56,57,90,92,84,109,105,109,141,147,176,162,175
