,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8.99,10.17,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,3.91,10.86
Reserves,-7.51,-10.6,12.26,12.39,12.51,13.01,13.44,13.81,13.85,14.03,14.78,21.38,33.32
Borrowings,10.49,10.12,0.31,1.2,0.04,0.04,3.58,6.06,8.05,9.77,3.38,5.08,2.31
Other Liabilities,3.99,3.9,4.1,3.15,3.16,4.32,5.51,6.95,10.07,10.24,15.39,44.6,27.86
Total Liabilities,15.96,13.59,18.24,18.31,17.28,18.94,24.1,28.39,33.54,35.61,35.12,74.97,74.35
Fixed Assets,2.34,10.13,9.58,9.72,9.67,10.17,14.12,15.6,17.38,17.69,17.58,20.23,20.24
CWIP,0.05,0.05,1.66,1.6800000000000002,1.6800000000000002,1.64,1.66,1.66,1.66,1.66,1.66,1.66,1.66
Investments,0.01,0.01,0.05,0.03,0.04,0.04,0.05,0.05,0.05,0.19,0.0,0.0,0.0
Other Assets,13.56,3.4,6.95,6.88,5.89,7.09,8.27,11.08,14.45,16.07,15.88,53.08,52.45
Total Assets,15.96,13.59,18.24,18.31,17.28,18.94,24.1,28.39,33.54,35.61,35.12,74.97,74.35
