,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,47.0,57,54,54,57,66,55,45,40,39
Inventory Days,47.0,52,46,38,53,55,44,59,68,64
Days Payable,75.0,92,96,97,88,90,152,160,136,136
Cash Conversion Cycle,19.0,17,3,-5,21,30,-54,-56,-29,-33
Working Capital Days,22.0,32,8,-27,28,42,11,4,14,14
ROCE %,,28,34,46,43,43,40,36,29,17
