,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.9,50.38,49.79,49.75,49.75
FIIs,16.14,27.24,21.91,25.67,24.29
DIIs,6.1,15.73,16.2,13.64,16.86
Public,20.86,6.65,12.11,10.94,9.1
No. of Shareholders,21515.0,30679.0,79895.0,84269.0,86249.0
