,2017-03-01,2018-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,6,1,7,6,15,-15
Cash from Investing Activity,-2,-24,0,-6,-47,-17
Cash from Financing Activity,-3,23,-8,0,34,31
Net Cash Flow,0,0,0,0,2,-2
