,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,18,18,18,18,18,18,18,18,18,18
Reserves,277,307,317,321,335,363,386,410,431,430,453,461,487
Borrowings,0,53,43,43,47,129,90,75,73,72,26,21,13
Other Liabilities,13,17,19,17,23,25,25,25,21,24,23,61,70
Total Liabilities,308,395,397,399,423,535,519,529,544,543,520,562,589
Fixed Assets,77,131,196,163,163,176,183,189,192,187,204,207,195
CWIP,80,67,34,2,3,8,2,2,3,4,4,0,0
Investments,61,107,54,51,47,76,66,39,30,29,4,1,2
Other Assets,90,90,113,184,210,276,269,298,319,323,307,353,392
Total Assets,308,395,397,399,423,535,519,529,544,543,520,562,589
