,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.77,16.77,30.57,15.26,16.99,17.84,19.18,14.85,14.59,16.67,38.68,27.27,23.45
Expenses,16.99,16.99,17.56,15.77,16.1,19.83,5.49,12.2,14.58,16.42,35.9,25.73,22.34
Operating Profit,-0.22,-0.22,13.01,-0.51,0.89,-1.99,13.69,2.65,0.01,0.25,2.78,1.54,1.11
OPM %,-1.31,-1.31,42.56,-3.34,5.24,-11.15,71.38,17.85,0.07,1.5,7.19,5.65,4.73
Other Income,0.23,0.23,-0.02,0.03,0.02,0.0,0.33,0.03,0.03,0.4,0.21,0.03,0.02
Interest,1.41,1.41,2.43,1.06,1.72,0.57,0.9,0.82,0.78,0.75,0.73,0.71,0.64
Depreciation,1.73,1.73,1.71,1.71,1.71,1.71,1.75,1.71,-0.44,0.28,0.09,0.46,0.46
Profit before tax,-3.13,-3.13,8.85,-3.25,-2.52,-4.27,11.37,0.15,-0.3,-0.38,2.17,0.4,0.03
Tax %,-15.02,-15.02,-12.99,2.77,1.98,1.17,4.31,26.67,26.67,34.21,30.41,37.5,33.33
Net Profit,-3.6,-3.6,10.0,-3.15,-2.47,-4.22,10.88,0.11,-0.22,-0.24,1.51,0.25,0.02
EPS in Rs,-0.69,-0.69,1.93,-0.61,-0.48,-0.81,2.1,0.02,-0.04,-0.05,0.29,0.05,0.0
