,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,110,193,145,246,218,148,128,192,252,110,297
Cash from Investing Activity,-58,-162,-84,-202,-150,71,82,112,-217,66,-119
Cash from Financing Activity,-47,-38,-61,-42,-56,-226,-219,-301,-29,-170,-176
Net Cash Flow,5,-8,0,3,11,-7,-9,3,5,7,1
