,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,35.0,24,37,39,44,38,38,46,37,42,46
Inventory Days,568.0,484,411,462,399,386,483,485,486,517,464
Days Payable,288.0,223,128,198,270,192,188,203,242,156,150
Cash Conversion Cycle,316.0,284,320,304,174,233,334,329,281,403,360
Working Capital Days,27.0,24,74,96,56,75,95,126,130,175,123
ROCE %,,48,47,21,15,21,20,24,27,16,17
