,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.32,74.32,74.19,74.18
FIIs,0.0,0.0,0.05,0.09
DIIs,0.02,0.02,0.02,0.02
Public,25.66,25.65,25.74,25.71
No. of Shareholders,22097.0,25237.0,26908.0,28653.0
