,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,2,5,5,5,18,24,24,24,24,24,24,24
Reserves,9,13,17,23,36,37,82,102,120,157,208,247,254
Borrowings,0,0,1,0,0,4,0,0,33,39,31,36,35
Other Liabilities,2,2,3,4,7,6,9,7,35,26,136,98,115
Total Liabilities,11,17,27,32,48,64,115,134,213,245,399,406,429
Fixed Assets,2,2,7,6,5,5,4,10,101,82,223,217,206
CWIP,0,0,0,0,1,0,3,0,0,0,0,0,0
Investments,2,3,5,4,3,10,35,49,56,71,36,70,74
Other Assets,7,12,15,21,39,49,73,75,56,92,140,120,148
Total Assets,11,17,27,32,48,64,115,134,213,245,399,406,429
