,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,41.32,44.18,46.91,51.91,56.51,71.59,91.39,96.2,99.46,97.7,91.95,91.6,90.88
Expenses,33.95,33.74,37.27,39.29,48.37,50.95,67.04,74.7,79.01,79.51,81.06,79.46,79.8
Operating Profit,7.37,10.44,9.64,12.62,8.14,20.64,24.35,21.5,20.45,18.19,10.89,12.14,11.08
OPM %,17.84,23.63,20.55,24.31,14.4,28.83,26.64,22.35,20.56,18.62,11.84,13.25,12.19
Other Income,1.04,8.54,3.26,3.32,8.37,2.54,3.35,2.12,2.13,4.4,4.87,2.77,4.29
Interest,0.78,0.83,0.8,0.72,0.71,0.69,2.49,2.23,1.85,1.86,1.88,1.47,1.46
Depreciation,3.72,3.69,4.89,3.25,3.96,3.56,6.92,7.19,7.47,7.61,7.87,7.58,7.58
Profit before tax,3.91,14.46,7.21,11.97,11.84,18.93,18.29,14.2,13.26,13.12,6.01,5.86,6.33
Tax %,-22.25,0.55,-39.11,10.61,1.52,9.56,12.41,18.1,22.85,28.73,21.13,40.96,33.49
Net Profit,4.78,14.38,10.03,10.7,11.66,17.12,16.02,11.63,10.23,9.35,4.74,3.46,4.21
EPS in Rs,1.99,5.99,4.18,4.44,4.84,7.08,6.63,4.8,4.22,3.86,1.95,1.42,1.73
