,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-15.03,6.64,-1.65,2.9,2.29,0.75,0.34
Cash from Investing Activity,-2.49,-0.8300000000000001,-0.88,3.77,-0.19,-8.29,5.87
Cash from Financing Activity,1.78,-0.28,-3.22,-2.92,-1.24,1.56,-1.6
Net Cash Flow,-15.75,5.54,-5.75,3.75,0.86,-5.98,4.61
